genetic_id,group_id,country,date_bp,snps,reason
KD042.SG,Scotland_IA,United Kingdom,1825.0,25382.0,low_snps:25382
KD046.SG,Scotland_MBA,United Kingdom,3425.0,2729.0,low_snps:2729
KD048.SG,Scotland_MBA,United Kingdom,3414.0,2354.0,qc_assessment:CRITICAL
KD051.SG,Scotland_MBA,United Kingdom,3604.0,1326.0,qc_assessment:CRITICAL
KD052.SG,Scotland_MBA,United Kingdom,3425.0,2315.0,qc_assessment:CRITICAL
KD058.SG,Scotland_MBA,United Kingdom,3489.0,17769.0,low_snps:17769
KD066.SG,Scotland_MBA,United Kingdom,3425.0,5526.0,low_snps:5526
KD071.SG,England_IA,United Kingdom,2275.0,15453.0,low_snps:15453
KD072.SG,England_IA,United Kingdom,2275.0,12779.0,low_snps:12779
NA18597.DG,CHB,China,0.0,858505.0,present_day
NA18599.DG,CHB,China,0.0,858531.0,present_day
Chagyrskaya8.DG,ChagyrskayaCave_Neanderthal,Russia,80000.0,1061448.0,reference_or_archaic
snb017.SG,Sweden_IA,Sweden,1475.0,241231.0,qc_assessment:CRITICAL
11R.SG,Mexico_Medieval,Mexico,1175.0,7745.0,non_eurasian:Americas
2417J.SG,Mexico_Medieval,Mexico,775.0,549962.0,non_eurasian:Americas
2417Q.SG,Mexico_Medieval,Mexico,1175.0,1072560.0,non_eurasian:Americas
333B.SG,Mexico_Medieval,Mexico,600.0,848340.0,non_eurasian:Americas
E19CdV.SG,Mexico_Medieval,Mexico,1225.0,28321.0,non_eurasian:Americas
E2.SG,Mexico_Medieval,Mexico,1225.0,12362.0,non_eurasian:Americas
E4CdV.SG,Mexico_Medieval,Mexico,1175.0,14879.0,non_eurasian:Americas
E4.SG,Mexico_Medieval,Mexico,1225.0,14436.0,non_eurasian:Americas
E7CdV.SG,Mexico_Medieval,Mexico,1350.0,28865.0,non_eurasian:Americas
E8CdV.SG,Mexico_Medieval,Mexico,1350.0,294567.0,non_eurasian:Americas
F9.SG,Mexico_Medieval,Mexico,850.0,725651.0,non_eurasian:Americas
MOM6.SG,Mexico_PreColumbian-6,Mexico,850.0,13316.0,non_eurasian:Americas
IAM.6.SG,Morocco_EN,Morocco,6802.0,242212.0,non_eurasian:Africa
ktg001.SG,Morocco_EN,Morocco,7345.0,11153.0,non_eurasian:Africa
ktg004.SG,Morocco_KafTahtelGhar_Iberomaurusian,Morocco,7049.0,1146029.0,non_eurasian:Africa
ktg005.SG,Morocco_EN,Morocco,7368.0,871991.0,non_eurasian:Africa
ktg006.SG,Morocco_EN,Morocco,7094.0,724194.0,non_eurasian:Africa
oub002.SG,Morocco_Epipaleolithic,Morocco,7569.0,1149908.0,non_eurasian:Africa
skh001.SG,Morocco_MN,Morocco,6355.0,1144309.0,non_eurasian:Africa
skh002.SG,Morocco_MN,Morocco,6620.0,641817.0,non_eurasian:Africa
skh003.SG,Morocco_MN,Morocco,6231.0,80920.0,non_eurasian:Africa
I34660.TW,Argentina_BuenosAires_2600BP,Argentina,2638.0,1076622.0,non_eurasian:Americas
I19398_d.AG,Kenya_Medieval_Swahili,Kenya,369.0,8002.0,non_eurasian:Africa
I1368.TW,Vanuatu_2900BP,Vanuatu,2870.0,18717.0,non_eurasian:Oceania
HG01516.DG,Spanish_North,Spain,0.0,1101681.0,present_day
HG01518.DG,Spanish_North,Spain,0.0,1101668.0,present_day
NA18548.DG,CHB,China,0.0,1101621.0,present_day
NA18549.DG,CHB,China,0.0,1101605.0,present_day
HG00513.DG,CHS,China,0.0,1101639.0,present_day
HG00524.DG,CHS,China,0.0,1101631.0,present_day
NA19726.DG,MXL,USA,0.0,1101655.0,present_day
NA19728.DG,MXL,USA,0.0,1101603.0,present_day
HG02375.DG,CDX,China,0.0,1101633.0,present_day
HG02379.DG,CDX,China,0.0,1101627.0,present_day
HG01880.DG,ACB-1,Barbados,0.0,1101530.0,present_day
HG01882.DG,ACB,Barbados,0.0,1101462.0,present_day
HG00096.DG,GBR,United Kingdom,0.0,1101696.0,present_day
HG00097.DG,GBR,United Kingdom,0.0,1101696.0,present_day
HG00654.DG,CHS,China,0.0,1101649.0,present_day
HG00656.DG,CHS,China,0.0,1101596.0,present_day
HG01861.DG,KHV,Vietnam,0.0,1101606.0,present_day
HG01862.DG,KHV,Vietnam,0.0,1101629.0,present_day
HG02408.DG,CDX,China,0.0,1101613.0,present_day
HG02409.DG,CDX,China,0.0,1101600.0,present_day
HG02601.DG,Punjabi,Pakistan,0.0,1101634.0,present_day
HG02603.DG,PJL,Pakistan,0.0,1101659.0,present_day
NA12716.DG,CEU,USA,0.0,1101666.0,present_day
NA12717.DG,CEU,USA,0.0,1101681.0,present_day
HG02783.DG,Punjabi,Pakistan,0.0,1101626.0,present_day
HG02784.DG,PJL,Pakistan,0.0,1101644.0,present_day
NA19038.DG,LWK,Kenya,0.0,1101433.0,present_day
NA19041.DG,LWK,Kenya,0.0,1101436.0,present_day
NA06994.DG,CEU,USA,0.0,1101497.0,present_day
NA07000.DG,CEU,USA,0.0,1101662.0,present_day
NA19042.DG,LWK,Kenya,0.0,1101371.0,present_day
NA19043.DG,LWK,Kenya,0.0,1101456.0,present_day
HG04161.DG,BEB,Bangladesh,0.0,1101628.0,present_day
HG04162.DG,BEB,Bangladesh,0.0,1101633.0,present_day
NA19309.DG,LWK,Kenya,0.0,1101405.0,present_day
NA19310.DG,LWK,Kenya,0.0,1101445.0,present_day
NA20813.DG,TSI,Italy,0.0,1101664.0,present_day
NA20814.DG,TSI,Italy,0.0,1101662.0,present_day
HG00110.DG,GBR,United Kingdom,0.0,1101680.0,present_day
HG00111.DG,GBR,United Kingdom,0.0,1101652.0,present_day
NA19436.DG,LWK,Kenya,0.0,1101407.0,present_day
NA19437.DG,LWK,Kenya,0.0,1101457.0,present_day
HG00365.DG,FIN,Finland,0.0,1101654.0,present_day
HG00366.DG,FIN,Finland,0.0,1101663.0,present_day
NA19149.DG,YRI,Nigeria,0.0,1101454.0,present_day
NA19152.DG,YRI,Nigeria,0.0,1101445.0,present_day
NA11831.DG,CEU,USA,0.0,1101668.0,present_day
NA11832.DG,CEU,USA,0.0,1101638.0,present_day
HG02879.DG,GWD,Gambia,0.0,1101460.0,present_day
HG02881.DG,GWD,Gambia,0.0,1101410.0,present_day
HG02807.DG,GWD,Gambia,0.0,1101453.0,present_day
HG02808.DG,GWD,Gambia,0.0,1101444.0,present_day
NA20755.DG,TSI,Italy,0.0,1101612.0,present_day
NA20756.DG,TSI,Italy,0.0,1101675.0,present_day
HG03419.DG,MSL,Sierra Leone,0.0,1101402.0,present_day
HG03428.DG,MSL,Sierra Leone,0.0,1101439.0,present_day
NA20281.DG,ASW,USA,0.0,1101480.0,present_day
NA20282.DG,ASW,USA,0.0,1101490.0,present_day
HG03866.DG,ITU,India,0.0,1101623.0,present_day
HG03867.DG,ITU,India,0.0,1101623.0,present_day
NA18745.DG,CHB,China,0.0,1101603.0,present_day
NA18747.DG,CHB,China,0.0,1101633.0,present_day
NA19026.DG,Luhya,Kenya,0.0,1101445.0,present_day
NA19027.DG,Luhya,Kenya,0.0,1101449.0,present_day
HG03919.DG,BEB,Bangladesh,0.0,1101665.0,present_day
HG03920.DG,BEB,Bangladesh,0.0,1101646.0,present_day
NA20510.DG,TSI,Italy,0.0,1101680.0,present_day
NA20511.DG,TSI,Italy,0.0,1101664.0,present_day
HG04188.DG,BEB,Bangladesh,0.0,1101619.0,present_day
HG04189.DG,BEB,Bangladesh,0.0,1101650.0,present_day
HG00421.DG,CHS,China,0.0,1101600.0,present_day
HG00422.DG,CHS,China,0.0,1101641.0,present_day
NA20853.DG,GIH,USA,0.0,1101653.0,present_day
NA20854.DG,GujaratiB,USA,0.0,1101662.0,present_day
NA19070.DG,JPT,Japan,0.0,1101606.0,present_day
NA19072.DG,JPT,Japan,0.0,1101622.0,present_day
HG03691.DG,STU,Sri Lanka,0.0,1101595.0,present_day
HG03692.DG,STU,Sri Lanka,0.0,1101644.0,present_day
HG01456.DG,CLM,Colombia,0.0,1101648.0,present_day
HG01459.DG,CLM,Colombia,0.0,1101647.0,present_day
HG03789.DG,ITU,India,0.0,1101654.0,present_day
HG03790.DG,ITU,India,0.0,1101655.0,present_day
HG01389.DG,CLM,Colombia,0.0,1101640.0,present_day
HG01390.DG,CLM,Colombia,0.0,1101600.0,present_day
HG01845.DG,KHV,Vietnam,0.0,1101594.0,present_day
HG01846.DG,Kinh_Vietnamese,Vietnam,0.0,1101593.0,present_day
HG00345.DG,FIN,Finland,0.0,1101659.0,present_day
HG00346.DG,FIN,Finland,0.0,1101659.0,present_day
NA06984.DG,CEU,USA,0.0,1101668.0,present_day
NA06985.DG,CEU,USA,0.0,1101633.0,present_day
HG03565.DG,MSL,Sierra Leone,0.0,1101457.0,present_day
HG03567.DG,MSL,Sierra Leone,0.0,1101408.0,present_day
NA18856.DG,YRI,Nigeria,0.0,1101449.0,present_day
NA18858.DG,YRI,Nigeria,0.0,1101419.0,present_day
HG00180.DG,FIN,Finland,0.0,1101645.0,present_day
HG00181.DG,FIN-o,Finland,0.0,1101666.0,present_day
HG02652.DG,PJL,Pakistan,0.0,1101658.0,present_day
HG02654.DG,PJL,Pakistan,0.0,1101613.0,present_day
HG01631.DG,IBS,Spain,0.0,1101651.0,present_day
HG01632.DG,IBS,Spain,0.0,1101653.0,present_day
NA18923.DG,YRI,Nigeria,0.0,1101435.0,present_day
NA18924.DG,YRI,Nigeria,0.0,1101429.0,present_day
NA19143.DG,YRI,Nigeria,0.0,1101450.0,present_day
NA19144.DG,YRI,Nigeria,0.0,1101426.0,present_day
NA20872.DG,GIH,USA,0.0,1101625.0,present_day
NA20874.DG,GIH,USA,0.0,1101641.0,present_day
NA19761.DG,MXL,USA,0.0,1101591.0,present_day
NA19762.DG,MXL,USA,0.0,1101638.0,present_day
HG01510.DG,Spanish,Spain,0.0,1101666.0,present_day
HG01512.DG,Spanish,Spain,0.0,1101636.0,present_day
HG02982.DG,GWD,Gambia,0.0,1101415.0,present_day
HG02983.DG,GWD,Gambia,0.0,1101433.0,present_day
HG01256.DG,CLM,Colombia,0.0,1101630.0,present_day
HG01257.DG,CLM,Colombia,0.0,1101656.0,present_day
HG02122.DG,KHV-1,Vietnam,0.0,1101638.0,present_day
HG02127.DG,KHV,Vietnam,0.0,1101613.0,present_day
HG01896.DG,ACB,Barbados,0.0,1101431.0,present_day
HG01912.DG,ACB,Barbados,0.0,1101465.0,present_day
NA20512.DG,TSI,Italy,0.0,1101673.0,present_day
NA20513.DG,TSI,Italy,0.0,1101683.0,present_day
NA20296.DG,ASW,USA,0.0,1101501.0,present_day
NA20298.DG,ASW,USA,0.0,1101430.0,present_day
NA18608.DG,CHB,China,0.0,1101604.0,present_day
NA18609.DG,CHB,China,0.0,1101607.0,present_day
NA12348.DG,CEU,USA,0.0,1101649.0,present_day
NA12383.DG,CEU,USA,0.0,1101669.0,present_day
NA18622.DG,CHB,China,0.0,1101593.0,present_day
NA18623.DG,CHB,China,0.0,1101610.0,present_day
HG01325.DG,PUR,Puerto Rico,0.0,1101608.0,present_day
HG01326.DG,PUR,Puerto Rico,0.0,1101581.0,present_day
HG01935.DG,PEL,Peru,0.0,1101617.0,present_day
HG01936.DG,PEL,Peru,0.0,1101651.0,present_day
NA20827.DG,TSI,Italy,0.0,1101668.0,present_day
NA20828.DG,TSI,Italy,0.0,1101669.0,present_day
HG03837.DG,STU,Sri Lanka,0.0,1101608.0,present_day
HG03838.DG,STU,Sri Lanka,0.0,1101655.0,present_day
HG01973.DG,PEL,Peru,0.0,1101599.0,present_day
HG01974.DG,PEL,Peru,0.0,1101616.0,present_day
NA19732.DG,MXL,USA,0.0,1101617.0,present_day
NA19734.DG,MXL,USA,0.0,1101644.0,present_day
NA20773.DG,TSI,Italy,0.0,1101663.0,present_day
NA20774.DG,TSI,Italy,0.0,1101653.0,present_day
HG01961.DG,PEL,Peru,0.0,1101629.0,present_day
HG01965.DG,PEL,Peru,0.0,1101624.0,present_day
HG02052.DG,ACB,Barbados,0.0,1101464.0,present_day
HG02053.DG,ACB,Barbados,0.0,1101447.0,present_day
NA19704.DG,ASW,USA,0.0,1101454.0,present_day
NA19707.DG,ASW,USA,0.0,1101537.0,present_day
NA19324.DG,LWK,Kenya,0.0,1101454.0,present_day
NA19327.DG,LWK,Kenya,0.0,1101469.0,present_day
NA11933.DG,CEU,USA,0.0,1101690.0,present_day
NA11992.DG,CEU,USA,0.0,1101656.0,present_day
NA12340.DG,CEU,USA,0.0,1101652.0,present_day
NA12341.DG,CEU,USA,0.0,1101677.0,present_day
HG03989.DG,STU,Sri Lanka,0.0,1101656.0,present_day
HG03990.DG,STU,Sri Lanka,0.0,1101654.0,present_day
NA21092.DG,GIH,USA,0.0,1101604.0,present_day
NA21093.DG,GIH,USA,0.0,1101624.0,present_day
HG01847.DG,KHV,Vietnam,0.0,1101627.0,present_day
HG01848.DG,KHV,Vietnam,0.0,1101608.0,present_day
HG01668.DG,IBS,Spain,0.0,1101648.0,present_day
HG01669.DG,IBS,Spain,0.0,1101664.0,present_day
NA19235.DG,YRI,Nigeria,0.0,1101455.0,present_day
NA19236.DG,YRI,Nigeria,0.0,1101444.0,present_day
HG01783.DG,IBS,Spain,0.0,1101631.0,present_day
HG01784.DG,IBS,Spain,0.0,1101677.0,present_day
NA20862.DG,GujaratiA,USA,0.0,1101642.0,present_day
NA20863.DG,GIH,USA,0.0,1101646.0,present_day
HG03199.DG,ESN,Nigeria,0.0,1101451.0,present_day
HG03202.DG,ESN,Nigeria,0.0,1101387.0,present_day
HG01183.DG,PUR,Puerto Rico,0.0,1101621.0,present_day
HG01187.DG,PUR,Puerto Rico,0.0,1101632.0,present_day
NA21097.DG,GujaratiC,USA,0.0,1101635.0,present_day
NA21098.DG,GIH,USA,0.0,1101651.0,present_day
HG02658.DG,PJL,Pakistan,0.0,1101490.0,present_day
HG02660.DG,PJL,Pakistan,0.0,1101639.0,present_day
HG01342.DG,CLM,Colombia,0.0,1101569.0,present_day
HG01344.DG,CLM,Colombia,0.0,1101648.0,present_day
HG00625.DG,CHS,China,0.0,1101616.0,present_day
HG00626.DG,CHS,China,0.0,1101632.0,present_day
HG04017.DG,ITU,India,0.0,1101604.0,present_day
HG04018.DG,ITU,India,0.0,1101624.0,present_day
HG00151.DG,GBR,United Kingdom,0.0,1101672.0,present_day
HG00154.DG,GBR,United Kingdom,0.0,1101663.0,present_day
HG00244.DG,GBR,United Kingdom,0.0,1101674.0,present_day
HG00245.DG,GBR,United Kingdom,0.0,1101647.0,present_day
HG01353.DG,CLM,Colombia,0.0,1101681.0,present_day
HG01354.DG,CLM,Colombia,0.0,1101648.0,present_day
NA18989.DG,JPT,Japan,0.0,1101629.0,present_day
NA18990.DG,JPT,Japan,0.0,1101611.0,present_day
HG03720.DG,ITU,India,0.0,1101650.0,present_day
HG03722.DG,ITU,India,0.0,1101652.0,present_day
NA11881.DG,CEU,USA,0.0,1101675.0,present_day
NA11892.DG,CEU,USA,0.0,1101664.0,present_day
NA19321.DG,LWK,Kenya,0.0,1101436.0,present_day
NA19323.DG,LWK,Kenya,0.0,1101464.0,present_day
HG00274.DG,FIN,Finland,0.0,1101652.0,present_day
HG00275.DG,FIN,Finland,0.0,1101663.0,present_day
HG01967.DG,PEL,Peru,0.0,1101657.0,present_day
HG01968.DG,PEL,Peru,0.0,1101641.0,present_day
HG00580.DG,CHS,China,0.0,1101601.0,present_day
HG00581.DG,CHS,China,0.0,1101610.0,present_day
HG01498.DG,CLM,Colombia,0.0,1101670.0,present_day
HG01500.DG,Spanish,Spain,0.0,1101679.0,present_day
HG02116.DG,KHV,Vietnam,0.0,1101617.0,present_day
HG02121.DG,KHV,Vietnam,0.0,1101629.0,present_day
HG00663.DG,CHS,China,0.0,1101634.0,present_day
HG00671.DG,CHS,China,0.0,1101610.0,present_day
HG02537.DG,ACB,Barbados,0.0,1101478.0,present_day
HG02541.DG,ACB,Barbados,0.0,1101487.0,present_day
NA19783.DG,MXL,USA,0.0,1101604.0,present_day
NA19785.DG,MXL,USA,0.0,1101614.0,present_day
HG01272.DG,CLM,Colombia,0.0,1101616.0,present_day
HG01275.DG,CLM,Colombia,0.0,1101670.0,present_day
HG00101.DG,GBR,United Kingdom,0.0,1101672.0,present_day
HG00102.DG,GBR,United Kingdom,0.0,1101665.0,present_day
HG00589.DG,CHS,China,0.0,1101612.0,present_day
HG00590.DG,CHS,China,0.0,1101632.0,present_day
NA19473.DG,LWK,Kenya,0.0,1101415.0,present_day
NA19474.DG,LWK,Kenya,0.0,1101442.0,present_day
HG02490.DG,PJL,Pakistan,0.0,1101629.0,present_day
HG02491.DG,Punjabi,Pakistan,0.0,1101644.0,present_day
NA21101.DG,GIH,USA,0.0,1101672.0,present_day
NA21102.DG,GIH,USA,0.0,1101634.0,present_day
HG03711.DG,STU,Sri Lanka,0.0,1101670.0,present_day
HG03713.DG,ITU,India,0.0,1101636.0,present_day
HG01468.DG,CLM,Colombia,0.0,1101604.0,present_day
HG01474.DG,CLM,Colombia,0.0,1101652.0,present_day
HG01779.DG,IBS,Spain,0.0,1101651.0,present_day
HG01781.DG,IBS,Spain,0.0,1101660.0,present_day
HG01953.DG,PEL,Peru,0.0,1101623.0,present_day
HG01954.DG,PEL,Peru,0.0,1101590.0,present_day
NA18956.DG,JPT,Japan,0.0,1101626.0,present_day
NA18957.DG,JPT,Japan,0.0,1101585.0,present_day
NA21130.DG,GIH,USA,0.0,1101654.0,present_day
NA21133.DG,GIH,USA,0.0,1101646.0,present_day
HG01054.DG,PUR,Puerto Rico,0.0,1101593.0,present_day
HG01055.DG,PUR,Puerto Rico,0.0,1101617.0,present_day
HG02676.DG,GWD,Gambia,0.0,1101426.0,present_day
HG02678.DG,GWD,Gambia,0.0,1101397.0,present_day
HG04062.DG,ITU,India,0.0,1101647.0,present_day
HG04063.DG,ITU,India,0.0,1101648.0,present_day
NA18995.DG,JPT,Japan,0.0,1101632.0,present_day
NA18997.DG,JPT,Japan,0.0,1101624.0,present_day
NA19456.DG,LWK,Kenya,0.0,1101446.0,present_day
NA19457.DG,LWK,Kenya,0.0,1101407.0,present_day
HG02016.DG,KHV-2,Vietnam,0.0,1101588.0,present_day
HG02017.DG,KHV,Vietnam,0.0,1101607.0,present_day
HG00176.DG,FIN,Finland,0.0,1101681.0,present_day
HG00177.DG,FIN,Finland,0.0,1101655.0,present_day
HG03058.DG,MSL,Sierra Leone,0.0,1101417.0,present_day
HG03060.DG,MSL,Sierra Leone,0.0,1101405.0,present_day
NA19428.DG,LWK,Kenya,0.0,1101445.0,present_day
NA19429.DG,LWK,Kenya,0.0,1101404.0,present_day
NA19197.DG,YRI,Nigeria,0.0,1101414.0,present_day
NA19198.DG,YRI,Nigeria,0.0,1101441.0,present_day
HG00263.DG,GBR,United Kingdom,0.0,1101686.0,present_day
HG00264.DG,GBR,United Kingdom,0.0,1101668.0,present_day
NA18977.DG,JPT,Japan,0.0,1101610.0,present_day
NA18978.DG,JPT,Japan,0.0,1101623.0,present_day
NA19080.DG,JPT,Japan,0.0,1101608.0,present_day
NA19081.DG,JPT,Japan,0.0,1101630.0,present_day
HG01810.DG,CDX,China,0.0,1101607.0,present_day
HG01811.DG,CDX,China,0.0,1101619.0,present_day
HG00310.DG,FIN,Finland,0.0,1101682.0,present_day
HG00311.DG,FIN,Finland,0.0,1101676.0,present_day
HG02688.DG,Punjabi,Pakistan,0.0,1101610.0,present_day
HG02690.DG,PJL,Pakistan,0.0,1101659.0,present_day
HG04003.DG,STU-2,Sri Lanka,0.0,1101654.0,present_day
HG04006.DG,STU,Sri Lanka,0.0,1101644.0,present_day
HG03916.DG,BEB,Bangladesh,0.0,1101616.0,present_day
HG03917.DG,BEB,Bangladesh,0.0,1101618.0,present_day
NA19678.DG,MXL,USA,0.0,1101654.0,present_day
NA19679.DG,MXL-oEurope,USA,0.0,1101626.0,present_day
HG00982.DG,CDX,China,0.0,1101619.0,present_day
HG01028.DG,CDX,China,0.0,1101607.0,present_day
HG01746.DG,Spanish,Spain,0.0,1101666.0,present_day
HG01747.DG,Spanish,Spain,0.0,1101662.0,present_day
NA19380.DG,LWK,Kenya,0.0,1101470.0,present_day
NA19383.DG,LWK,Kenya,0.0,1101450.0,present_day
HG00595.DG,CHS,China,0.0,1101631.0,present_day
HG00596.DG,CHS,China,0.0,1101620.0,present_day
HG01177.DG,PUR,Puerto Rico,0.0,1101626.0,present_day
HG01182.DG,PUR,Puerto Rico,0.0,1101632.0,present_day
HG02549.DG,ACB,Barbados,0.0,1101464.0,present_day
HG02554.DG,ACB,Barbados,0.0,1101481.0,present_day
HG00114.DG,GBR,United Kingdom,0.0,1101597.0,present_day
HG00115.DG,GBR,United Kingdom,0.0,1101658.0,present_day
HG03745.DG,STU,Sri Lanka,0.0,1101587.0,present_day
HG03746.DG,STU-2,Sri Lanka,0.0,1101646.0,present_day
NA20767.DG,TSI,Italy,0.0,1101655.0,present_day
NA20768.DG,TSI,Italy,0.0,1101680.0,present_day
NA19777.DG,MXL,USA,0.0,1101644.0,present_day
NA19779.DG,MXL,USA,0.0,1101624.0,present_day
HG01914.DG,ACB,Barbados,0.0,1101481.0,present_day
HG01915.DG,ACB,Barbados,0.0,1101427.0,present_day
HG01350.DG,CLM,Colombia,0.0,1101644.0,present_day
HG01351.DG,CLM,Colombia,0.0,1101673.0,present_day
HG04076.DG,ITU,India,0.0,1101664.0,present_day
HG04080.DG,ITU,India,0.0,1101623.0,present_day
HG01682.DG,Spanish,Spain,0.0,1101659.0,present_day
HG01684.DG,Spanish,Spain,0.0,1101639.0,present_day
NA19774.DG,MXL,USA,0.0,1101639.0,present_day
NA19776.DG,MXL,USA,0.0,1101613.0,present_day
HG01804.DG,CDX,China,0.0,1101602.0,present_day
HG01805.DG,CDX,China,0.0,1101603.0,present_day
HG00253.DG,GBR,United Kingdom,0.0,1101679.0,present_day
HG00254.DG,GBR,United Kingdom,0.0,1101662.0,present_day
HG01269.DG,CLM,Colombia,0.0,1101621.0,present_day
HG01271.DG,CLM,Colombia,0.0,1101643.0,present_day
HG01865.DG,KHV,Vietnam,0.0,1101638.0,present_day
HG01866.DG,KHV,Vietnam,0.0,1101620.0,present_day
NA18567.DG,CHB,China,0.0,1101608.0,present_day
NA18570.DG,CHB,China,0.0,1101578.0,present_day
HG04238.DG,ITU,India,0.0,1101636.0,present_day
HG04239.DG,ITU,India,0.0,1101644.0,present_day
HG00607.DG,CHS,China,0.0,1101639.0,present_day
HG00608.DG,CHS,China,0.0,1101637.0,present_day
HG00334.DG,FIN,Finland,0.0,1101671.0,present_day
HG00335.DG,FIN,Finland,0.0,1101671.0,present_day
NA18861.DG,YRI,Nigeria,0.0,1101438.0,present_day
NA18864.DG,YRI,Nigeria,0.0,1101432.0,present_day
NA18519.DG,YRI,Nigeria,0.0,1101423.0,present_day
NA18520.DG,YRI,Nigeria,0.0,1101435.0,present_day
HG02691.DG,PJL,Pakistan,0.0,1101657.0,present_day
HG02694.DG,PJL,Pakistan,0.0,1101637.0,present_day
HG02266.DG,PEL,Peru,0.0,1101623.0,present_day
HG02271.DG,PEL,Peru,0.0,1101613.0,present_day
HG00313.DG,FIN,Finland,0.0,1101684.0,present_day
HG00315.DG,FIN,Finland,0.0,1101642.0,present_day
HG00375.DG,FIN,Finland,0.0,1101666.0,present_day
HG00376.DG,FIN,Finland,0.0,1101647.0,present_day
NA19319.DG,LWK,Kenya,0.0,1101446.0,present_day
NA19320.DG,LWK,Kenya,0.0,1101446.0,present_day
HG03809.DG,BEB,Bangladesh,0.0,1101646.0,present_day
HG03812.DG,BEB,Bangladesh,0.0,1101655.0,present_day
HG02219.DG,IBS,Spain,0.0,1101682.0,present_day
HG02220.DG,Spanish,Spain,0.0,1101673.0,present_day
HG01345.DG,CLM,Colombia,0.0,1101621.0,present_day
HG01348.DG,CLM,Colombia,0.0,1101650.0,present_day
NA19210.DG,YRI,Nigeria,0.0,1101430.0,present_day
NA19213.DG,YRI,Nigeria,0.0,1101431.0,present_day
NA11918.DG,CEU,USA,0.0,1101670.0,present_day
NA11919.DG,CEU,USA,0.0,1101648.0,present_day
HG01704.DG,Spanish,Spain,0.0,1101652.0,present_day
HG01705.DG,Spanish,Spain,0.0,1101652.0,present_day
HG03697.DG,STU,Sri Lanka,0.0,1101634.0,present_day
HG03698.DG,STU,Sri Lanka,0.0,1101619.0,present_day
NA21099.DG,GIH,USA,0.0,1101648.0,present_day
NA21100.DG,GIH,USA,0.0,1101605.0,present_day
HG03941.DG,BEB,Bangladesh,0.0,1101628.0,present_day
HG03943.DG,STU,Sri Lanka,0.0,1101627.0,present_day
NA18510.DG,YRI,Nigeria,0.0,1101434.0,present_day
NA18511.DG,YRI,Nigeria,0.0,1101413.0,present_day
NA19024.DG,Luhya,Kenya,0.0,1101444.0,present_day
NA19025.DG,LWK,Kenya,0.0,1101415.0,present_day
NA20888.DG,GIH,USA,0.0,1101643.0,present_day
NA20889.DG,GIH,USA,0.0,1101657.0,present_day
HG03342.DG,ESN,Nigeria,0.0,1101439.0,present_day
HG03343.DG,ESN,Nigeria,0.0,1101450.0,present_day
NA20522.DG,TSI,Italy,0.0,1101663.0,present_day
NA20524.DG,TSI,Italy,0.0,1101687.0,present_day
NA18644.DG,CHB,China,0.0,1101655.0,present_day
NA18645.DG,CHB,China,0.0,1101628.0,present_day
HG03575.DG,MSL,Sierra Leone,0.0,1101446.0,present_day
HG03577.DG,MSL,Sierra Leone,0.0,1101410.0,present_day
HG02511.DG,ACB,Barbados,0.0,1101485.0,present_day
HG02512.DG,KHV,Vietnam,0.0,1101607.0,present_day
NA20543.DG,TSI,Italy,0.0,1101654.0,present_day
NA20544.DG,TSI,Italy,0.0,1101663.0,present_day
NA18610.DG,CHB,China,0.0,1101640.0,present_day
NA18611.DG,CHB,China,0.0,1101625.0,present_day
HG02778.DG,PJL,Pakistan,0.0,1101629.0,present_day
HG02780.DG,PJL,Pakistan,0.0,1101654.0,present_day
HG04225.DG,ITU,India,0.0,1101611.0,present_day
HG04227.DG,STU,Sri Lanka,0.0,1101627.0,present_day
HG01619.DG,Spanish,Spain,0.0,1101672.0,present_day
HG01620.DG,Spanish,Spain,0.0,1101644.0,present_day
HG02318.DG,ACB,Barbados,0.0,1101453.0,present_day
HG02322.DG,ACB,Barbados,0.0,1101440.0,present_day
HG00099.DG,GBR,United Kingdom,0.0,1101685.0,present_day
HG00100.DG,GBR,United Kingdom,0.0,1101632.0,present_day
HG03868.DG,ITU,India,0.0,1101656.0,present_day
HG03869.DG,ITU,India,0.0,1101672.0,present_day
HG01849.DG,KHV,Vietnam,0.0,1101623.0,present_day
HG01850.DG,KHV,Vietnam,0.0,1101606.0,present_day
NA19028.DG,LWK,Kenya,0.0,1101420.0,present_day
NA19030.DG,LWK,Kenya,0.0,1101451.0,present_day
NA18488.DG,YRI,Nigeria,0.0,1101430.0,present_day
NA18489.DG,YRI,Nigeria,0.0,1101442.0,present_day
NA19720.DG,MXL,USA,0.0,1101616.0,present_day
NA19722.DG,MXL,USA,0.0,1101658.0,present_day
HG03228.DG,PJL,Pakistan,0.0,1101632.0,present_day
HG03229.DG,PJL,Pakistan,0.0,1101646.0,present_day
NA20508.DG,TSI,Italy,0.0,1101687.0,present_day
NA20509.DG,TSI,Italy,0.0,1101505.0,present_day
HG00246.DG,GBR,United Kingdom,0.0,1101673.0,present_day
HG00250.DG,GBR,United Kingdom,0.0,1101668.0,present_day
HG02308.DG,ACB,Barbados,0.0,1101433.0,present_day
HG02309.DG,ACB,Barbados,0.0,1101468.0,present_day
HG01795.DG,CDX,China,0.0,1101646.0,present_day
HG01796.DG,CDX,China,0.0,1101619.0,present_day
NA20357.DG,ASW,USA,0.0,1101494.0,present_day
